ogc_fid,objectid,epi_name,lga_code,lga_name,published_,commenced_,currency_d,amendment,map_type,map_name,lay_name,lay_class,h_id,h_name,sig,label,legis_ref_,legis_re_1,legis_re_2,pco_ref_ke,epi_type,sym_code,cadid,shape.star,item_no,item_name,item_link,ho_id,address,suburb,lga,informatio,verifiedad,longitude,latitude,locationco,postcode
"26773","24406",Wollongong Local Environmental Plan 2009,"8450",WOLLONGONG,2014/06/06 00:00:00.000,2014/06/06 00:00:00.000,2018/06/08 00:00:00.000,Amendment No 15,,,,Item - Archaeological,"6327",Cemetery,Local,,,,,2010-76,LEP,,"108012422",9.98380074e-07,,,,,,,,,,,,,
"26801","24434",Wollongong Local Environmental Plan 2009,"8450",WOLLONGONG,2014/06/06 00:00:00.000,2014/06/06 00:00:00.000,2018/06/08 00:00:00.000,Amendment No 15,,,,Item - Archaeological,"61069",Tramway alignment (former) (see also under suburb of Horsley),Local,,,,,2010-76,LEP,,"108012422",4.66402071e-07,,,,,,,,,,,,,
"27813","26137",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A30,East Wilchard Road and Church Lane,Local,,,,,2010-540,LEP,,"108012535",6.4160766215e-05,,,,,,,,,,,,,
"27814","26138",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A30,Site of Castlereagh township,Local,,,,,2010-540,LEP,,"108012535",1.6261084056e-05,,,,,,,,,,,,,
"27815","26139",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A880,Castlereagh General Cemetery and native vegetation,Local,,,,,2010-540,LEP,,"108012535",1.4847983039e-05,,,,,,,,,,,,,
"27836","26160",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A081,Site of Dungarth and plantings,Local,,,,,2010-540,LEP,,"108012535",6.1963874e-08,,,,,,,,,,,,,
"27837","26161",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A068,Government stockyard site,Local,,,,,2010-540,LEP,,"108012535",2.09008067e-06,,,,,,,,,,,,,
"27838","26162",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A068,Government stockyard site,Local,,,,,2010-540,LEP,,"108012535",1.431109013e-06,,,,,,,,,,,,,
"27879","26203",Penrith Local Environmental Plan 2010,"6350",PENRITH,2015/02/25 00:00:00.000,2015/02/25 00:00:00.000,2017/08/11 00:00:00.000,Amendment No 4,,,,Item - Archaeological,A858,Slab cottage site,Local,,,,,2010-540,LEP,,"108012535",9.880971447e-06,,,,,,,,,,,,,
"27955","26282",Ryde Local Environmental Plan 2014,"6700",RYDE,2015/04/10 00:00:00.000,2015/04/10 00:00:00.000,2016/08/19 00:00:00.000,Amendment No 2,,,,Item - Archaeological,A221,Archaeological site,Local,,,,,2014-608,LEP,,"108012455",5.6933459e-08,,,,,,,,,,,,,
"27962","26291",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2023,Old Punt crossing (Lugarno ferry),Local,,,,,2015-319,LEP,,"108012416",5.9404556e-08,,,,,,,,,,,,,
"27963","26292",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3655,“Brinsley’s Joinery Works”,Local,,,,,2015-319,LEP,,"108012416",6.3293101e-08,"2567",Brinsley's Joinery Works,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440243,"2440243",100 Toronto Parade,Sutherland,Sutherland,LGOV,100 TORONTO PARADE SUTHERLAND,"151.0605053","-34.02833119",Great,"2232"
"27964","26293",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1711,Site of former Heathcote Brickworks,Local,,,,,2015-319,LEP,,"108012416",2.303403562e-06,,,,,,,,,,,,,
"27965","26294",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3652,Electrical substation,Local,,,,,2015-319,LEP,,"108012416",1.24924554e-07,,,,,,,,,,,,,
"27966","26295",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0912,Scylla Bay,Local,,,,,2015-319,LEP,,"108012416",2.028266408e-06,,,,,,,,,,,,,
"27967","26296",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A4113,“Woolooware House” and stables building,Local,,,,,2015-319,LEP,,"108012416",5.7291345e-08,"31886",Woolooware House,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440267,"2440267",141 Kingsway,Woolooware,Sutherland,LGOV,141 KINGSWAY WOOLOOWARE,"151.1420791","-34.04816174",Great,"2230"
"27968","26297",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3427,"Access stairs to jetty and boatshed, “Chaldercot”",Local,,,,,2015-319,LEP,,"108012416",4.470997737e-06,,,,,,,,,,,,,
"27969","26298",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1075,Sandstone steps from street to waterfront,Local,,,,,2015-319,LEP,,"108012416",7.394647e-09,,,,,,,,,,,,,
"27970","26299",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1076,"Cronulla Wharf, stone steps",Local,,,,,2015-319,LEP,,"108012416",7.1835984e-08,,,,,,,,,,,,,
"27971","26300",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1074,"Gunnamatta Park, including dressing pavilion",Local,,,,,2015-319,LEP,,"108012416",4.969350357e-06,,,,,,,,,,,,,
"27972","26301",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0302,Western end of Woronora Road,Local,,,,,2015-319,LEP,,"108012416",7.00659257e-07,,,,,,,,,,,,,
"28064","26396",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0907,Como Pleasure Grounds,Local,,,,,2015-319,LEP,,"108012416",1.484371296e-06,,,,,,,,,,,,,
"28065","26397",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0910,Sea walls,Local,,,,,2015-319,LEP,,"108012416",8.6591626e-08,,,,,,,,,,,,,
"28067","26399",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1065,Cronulla Railway Station,Local,,,,,2015-319,LEP,,"108012416",1.474134478e-06,"5914",Cronulla Railway Station,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440098,"2440098",Cronulla Street,Cronulla,Sutherland,"0","0","0","0","0","0"
"28072","26404",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2017/07/28 00:00:00.000,2017/07/28 00:00:00.000,2017/08/04 00:00:00.000,Amendment No 4,HER,Heritage Map,Heritage,Item - Archaeological,A1073,Fisheries Research Institute,Local,,,,,2015-319,LEP,,"108012416",2.943012532e-06,"8351",Fisheries Research Institute,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440126,"2440126",Nicholson Parade,Cronulla,Sutherland,"0","0","0","0","0","0"
"28085","26417",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2404,"Site of former brickworks, Sutherland Brick Company clay pits",Local,,,,,2015-319,LEP,,"108012416",4.116520358e-06,,,,,,,,,,,,,
"28093","26425",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3440,Remains of house sites,Local,,,,,2015-319,LEP,,"108012416",2.318151019e-06,,,,,,,,,,,,,
"28094","26426",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3445,“Telford” and landscaping,Local,,,,,2015-319,LEP,,"108012416",1.58355306e-07,,,,,,,,,,,,,
"28095","26427",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3445,“Telford” and landscaping,Local,,,,,2015-319,LEP,,"108012416",4.772391549e-06,,,,,,,,,,,,,
"28096","26428",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3648,Row of 3 houses,Local,,,,,2015-319,LEP,,"108012416",1.25620772e-07,"14196",House,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440214,"2440214",7 Adelong Street,Sutherland,Sutherland,LGOV,7 ADELONG STREET SUTHERLAND,"151.0559796","-34.03145936",Great,"2232"
"28098","26430",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3650,Woronora Cemetery,Local,,,,,2015-319,LEP,,"108012416",4.8785542276e-05,"31925",Woronora Cemetery,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440234,"2440234",Linden Street,Sutherland,Sutherland,"0","0","0","0","0","0"
"28118","26452",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2021,Stone jetty,Local,,,,,2015-319,LEP,,"108012416",9.39781785e-07,"27213",Stone Jetty,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440019,"2440019",Bignell Street,Illawong,Sutherland,"0","0","0","0","0","0"
"28127","26465",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2524,Australian Oil Refinery,Local,,,,,2015-319,LEP,,"108012416",0.000163096260621,,,,,,,,,,,,,
"28128","26466",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0103,Alfords Point Bridge,Local,,,,,2015-319,LEP,,"108012416",6.62350885e-07,"457",Alfords Point Bridge,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440073,"2440073",Alfords Point Road,Alfords Point,Sutherland,"0","0","0","0","0","0"
"28133","26472",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0911,Tidal baths,Local,,,,,2015-319,LEP,,"108012416",1.96684141e-07,,,,,,,,,,,,,
"28134","26473",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0909,Boatshed,Local,,,,,2015-319,LEP,,"108012416",1.91132585e-07,"3211",Caf____ de Como,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440093,"2440093",2 Cremona Road,Como,Sutherland,LGOV,2 CREMONA ROAD COMO,"151.0694278","-33.99709804",Great,"2226"
"28135","26474",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0914,Como railway bridge (current railway bridge),Local,,,,,2015-319,LEP,,"108012416",2.20108177e-07,,,,,,,,,,,,,
"28152","26496",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3716,Tom Uglys Bridge (duplication),Local,,,,,2015-319,LEP,,"108012416",2.90744083e-07,,,,,,,,,,,,,
"28153","26497",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3715,Georges River Bridge,Local,,,,,2015-319,LEP,,"108012416",2.98000032e-07,"9892",Georges River (Tom Ugly's) Bridge,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=1870612,"1870612",Princes Highway,Blakehurst,Kogarah,"0","0","0","0","0","0"
"28165","26513",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3425,House sites and associated remains,Local,,,,,2015-319,LEP,,"108012416",6.530186056e-06,,,,,,,,,,,,,
"28166","26514",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3423,"Audley Historic Recreational Complex, comprising: Audley Group",State,,,,,2015-319,LEP,,"108012416",2.8957127597e-05,,,,,,,,,,,,,
"28174","26523",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3450,Gogerly’s Point,Local,,,,,2015-319,LEP,,"108012416",1.0474289411e-05,"2070",Boatsheds,http://www.environment.nsw.gov.au/heritageapp/ViewHeritageItemDetails.aspx?ID=2440158,"2440158",Warumbul Road (Gogerlys Point),Gundamaian (Royal National Park),Sutherland,"0","0","0","0","0","0"
"28180","26530",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3446,“Rathane” cottage and associated buildings and landscape setting,Local,,,,,2015-319,LEP,,"108012416",2.83599547e-07,,,,,,,,,,,,,
"28214","26567",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3654,Former steam tramway office,Local,,,,,2015-319,LEP,,"108012416",1.3937552e-08,,,,,,,,,,,,,
"28215","26568",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3908,Gwawley Bay oyster claires,Local,,,,,2015-319,LEP,,"108012416",3.211516287e-06,,,,,,,,,,,,,
"28220","26574",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0631,Alignment of first road in Sutherland Shire,Local,,,,,2015-319,LEP,,"108012416",5.962760952e-06,,,,,,,,,,,,,
"28229","26587",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1069,Brick kerbing,Local,,,,,2015-319,LEP,,"108012416",6.18975719e-07,,,,,,,,,,,,,
"28247","26606",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2022,Old Illawarra Road,Local,,,,,2015-319,LEP,,"108012416",2.23034931e-06,,,,,,,,,,,,,
"28267","26632",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A4114,Alignment of first road in Sutherland Shire,Local,,,,,2015-319,LEP,,"108012416",2.042871074e-06,,,,,,,,,,,,,
"28272","26638",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A0913,"Former Como railway bridge (now cycle way), lattice girder railway bridge",State,,,,,2015-319,LEP,,"108012416",1.99616352e-07,,,,,,,,,,,,,
"28278","26648",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2528,Towra Point Nature Reserve and Quibray Bay,State,,,,,2015-319,LEP,,"108012416",0.000611183226738,,,,,,,,,,,,,
"28280","26652",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2525,Boat Harbour house sites group,Local,,,,,2015-319,LEP,,"108012416",2.006737759e-06,,,,,,,,,,,,,
"28281","26653",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1210,“The Boys Town”,Local,,,,,2015-319,LEP,,"108012416",3.041928267e-06,,,,,,,,,,,,,
"28284","26656",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2104,Jannali Railway Station and immediate surrounds,Local,,,,,2015-319,LEP,,"108012416",7.08157586e-07,,,,,,,,,,,,,
"28286","26658",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2704,Loftus Junction Railway Signal Box,State,,,,,2015-319,LEP,,"108012416",3.2376192e-08,,,,,,,,,,,,,
"28292","26666",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2521,Yena track,Local,,,,,2015-319,LEP,,"108012416",1.031003649e-06,,,,,,,,,,,,,
"28293","26667",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A4005,Watertank,Local,,,,,2015-319,LEP,,"108012416",1.22654455e-07,,,,,,,,,,,,,
"28294","26668",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2610,Site of Lilli Pilli wharf,Local,,,,,2015-319,LEP,,"108012416",1.22599886e-07,,,,,,,,,,,,,
"28295","26670",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3429,Fosters Flat saw pit,Local,,,,,2015-319,LEP,,"108012416",1.22705842e-07,,,,,,,,,,,,,
"28296","26671",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3449,Lamont house site,Local,,,,,2015-319,LEP,,"108012416",1.22595793e-07,,,,,,,,,,,,,
"28297","26672",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A1801,Kolora Weir,Local,,,,,2015-319,LEP,,"108012416",1.22583515e-07,,,,,,,,,,,,,
"28298","26673",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A3431,Plaque,Local,,,,,2015-319,LEP,,"108012416",1.22615347e-07,,,,,,,,,,,,,
"28299","26674",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2522,Muru track,Local,,,,,2015-319,LEP,,"108012416",6.58315912e-07,,,,,,,,,,,,,
"28300","26675",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2531,Site of abandoned oyster lease,Local,,,,,2015-319,LEP,,"108012416",1.90671472e-07,,,,,,,,,,,,,
"28301","26676",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2530,Site of abandoned oyster depot,Local,,,,,2015-319,LEP,,"108012416",1.90682385e-07,,,,,,,,,,,,,
"28302","26677",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2532,Pells Island Oyster Farm,Local,,,,,2015-319,LEP,,"108012416",1.90695573e-07,,,,,,,,,,,,,
"28303","26678",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2510,Captain Cook's landing place,Local,,,,,2015-319,LEP,,"108012416",3.0507181e-08,,,,,,,,,,,,,
"28304","26679",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2512,Banks Memorial,Local,,,,,2015-319,LEP,,"108012416",3.0505362e-08,,,,,,,,,,,,,
"28305","26680",Sutherland Shire Local Environmental Plan 2015,"7150",SUTHERLAND,2015/06/23 00:00:00.000,2015/06/23 00:00:00.000,2017/08/04 00:00:00.000,,,,,Item - Archaeological,A2515,Forby Sutherland monument,Local,,,,,2015-319,LEP,,"108012416",3.0507636e-08,,,,,,,,,,,,,
