ID,Title,site_name,Short_site_name,Author,Organisation,Client,Year,item_link,Document Type,NSW Historic Theme,Original Document Quality,Contributor,Site Location,County,LGA,Address (export),Verified Address,Longitude,Latitude,Location Confidence,Suburb
1656,The University of Sydney Statement of Cultural Significance for the General Purpose Building and Extensions to Manning House Sites.,"Manning House, University of Sydney",Manning House,Thorp W. | ,Jackson Teece Chesterman Willis Consultants Pty Ltd | Wendy Thorp | ,Jackon Teece Chesterman Willis Consultants Pty Ltd,1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13467_ID_Thorp1995UniSydneyBldingsStmtSignificance.pdf;query=;brand=default,Heritage/Conservation,Education | Sport | ,Original master copy,Wendy Thorp Collection,"University of Sydney, Camperdown, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
800,"Historical Analysis, Archaeological Assessment and Assessment of Significance: Margaret Farm St Marys.",Margaret Farm St Marys,Margaret Farm St Marys,Thorp W. | ,,"Department of Planning, NSW | Noel Bell, Ridley Smith and Partners",1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13509_ID_Thorp1992MargaretFarmStMarysArchAssess.pdf;query=;brand=default,Survey/Assessment,Commerce | Domestic life | Health | ,Original master copy,Wendy Thorp Collection,"intersection of Pages Road and Wilson Street, St Marys",Cumberland,Penrith City Council,No Street Address,not verified,not known,not known,unknown,['ST MARYS']
556,Darlington Precinct - Maria Island. Conservation Plan. Final Report. [Tasmania],"Maria Island National Park, Tasmania",Maria Island National Park,Mackay R. | Martin E. | Schless H. | Ratcliffe R. | Todd J. | ,Godden Mackay Pty Ltd | Manidis Roberts Consultants | Philip Cox Richardson Taylor and Partners | Environmental Design Associates | Dr John Todd | ,Department of Construction | Department of Parks and Wildlife and Heritage,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15441_ID_GoddenMackayEtal1992DarlingtonPrecinctMariaIsConservPlan.pdf;query=;brand=default,Heritage/Conservation,,Photocopy,Godden Mackay Logan Collection,"Maria Island National Park, Tasmania",,,No Street Address,not verified,not known,not known,unknown,['DARLINGTON']
557,"Darlington Precinct, Maria Island, Smith O'Brien's Cottage, The Mess Hall, The Coffee Palace. Conservation Plans Draft Report.","Maria Island National Park, Tasmania",Maria Island National Park,Mackay R. | ,Godden Mackay Pty Ltd | ,"The Department of Parks & Wildlife, Tasmania",1995,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13231_ID_Mackay1995DarlingtonPrecinctEtcDraftConservPlan.pdf;query=;brand=default,Heritage/Conservation,Convict | Ethnic Influences | ,Original master copy,Godden Mackay Logan Collection,"Maria Island National Park, Tasmania",,,No Street Address,not verified,not known,not known,unknown,['DARLINGTON']
1075,"Middle and Georges Heads. Model Interpretation Plan and Application, Sydney Harbour National Park.","Middle Head, Sydney Harbour",Middle Head,Bickford A. | Brayshaw H. | Proudfoot H. | ,BBP | ,"Cultural Heritage Services Division, NSW National Parks & Wildlife Service.",1999,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12970_ID_Bickford1999MiddleAndGeorgesHeadsHrtgRpt.pdf;query=;brand=default,Heritage/Conservation,Aboriginal cultures and interactions with other cultures | Convict | Defence | Land tenure | ,Original master copy,Anne Bickford Collection,"Middle and Georges Head, Sydney Harbour.",Cumberland,Mosman Municipal Council,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
199,"The Archaeological Investigation of the Bond Store, Moore's Wharf, 1980.","Moore's Wharf Bond Store, Walsh Bay",Moore's Wharf Bond Store,Lampert R.J. | Truscott M.C. | ,,Maritime Services Board | Heritage Council of NSW,1984,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13241_ID_LampertTruscott1984BondStoreMooresWharfExcavRpt.pdf;query=;brand=default,Excavation Report,Commerce | Industry | ,Photocopy | Poor quality image reproduction,Judy Birmingham Collection,"Miller's Point, Darling Harbour",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
1091,Mortlake Gasworks. Conservation Plans. Miscellaneous Structures.,Mortlake Gasworks,Mortlake Gasworks,,Don Godden and Associates | ,Australian Gas Light Company,1989,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13054_ID_GoddenAssoc1989MortlakeGasworksConservPlan.pdf;query=;brand=default,Survey/Assessment,Industry | Technology | ,Original master copy,Godden Mackay Logan Collection,"Mortlake, Sydney",Cumberland,Ryde City Council,No Street Address,not verified,not known,not known,unknown,['MORTLAKE']
1092,"Morts Dock, Balmain, NSW.  Report on Archaeological Investigation 1986.","Morts Dock, Balmain",Morts Dock,,Edward Higginbotham and Associates Pty Ltd. | ,Department of Environment and Planning.,1986,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13177_ID_Higginbotham1986MortsDockBalmainExcavRpt.pdf;query=;brand=default,Excavation Report,Industry | Labour | ,Original master copy,Edward Higginbotham Collection,"Morts Dock, Balmain, N.S.W",Cumberland,Leichhardt Municipal Council,No Street Address,not verified,not known,not known,unknown,['BALMAIN']
1401,"Report on Further Archaeological Excavation at Morts Dock, Balmain, NSW.","Morts Dock, Balmain",Morts Dock,,Edward Higginbotham and Associates Pty Ltd. | ,Department of Environment and Planning.,1987,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13150_ID_Higginbotham1987FurtherExcavMortsDockBalmainExcavRpt.pdf;query=;brand=default,Excavation Report,Industry | Labour | Technology | ,Original master copy,Edward Higginbotham Collection,"Morts Dock, Balmain, N.S.W",Cumberland,Leichhardt Municipal Council,No Street Address,not verified,not known,not known,unknown,['BALMAIN']
1494,"Second Report on Further Archaeological Excavation at Morts Dock, Balmain, NSW.","Morts Dock, Balmain",Morts Dock,,Edward Higginbotham and Associates Pty Ltd. | ,"Department of Environment and Planning, NSW.",1988,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13146_ID_Higginbotham1988SecondRptMortsDockBalmainExcavRpt.pdf;query=;brand=default,Excavation Report,Industry | Labour | Technology | ,Original master copy,Edward Higginbotham Collection,"Morts Dock, Balmain, N.S.W",Cumberland,Leichhardt Municipal Council,No Street Address,not verified,not known,not known,unknown,['BALMAIN']
812,"Historical and Archaeological Assessment of the Brick Culvert, Lady Macquarie's Road, Royal Botanic Gardens, Sydney, N.S.W.","Mrs Macquarie's Road, Royal Botanic Gardens",Mrs Macquarie's Road,,Edward Higginbotham and Associates Pty Ltd. | ,"Royal Botanic Gardens, Sydney",1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13206_ID_Higginbotham1992LadyMacquariesRdBrickCulvertArchAssess.pdf;query=;brand=default,Survey/Assessment,Utilities | ,Original master copy,Edward Higginbotham Collection,"Lady Macquarie's Road, Royal Botanic Gardens, Sydney, N.S.W",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1097,The National Trust Centre Observatory Hill: Historical and Archaeological Assessment. Draft.,"National Trust Centre, Observatory Hill, Sydney",National Trust Centre,Thorp W. | ,Cultural Resources Management | ,,1992,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13461_ID_Thorp1992NatTrustCentreObservatoryHillArchAssess.pdf;query=;brand=default,Survey/Assessment,Defence | Education | Health | ,Original master copy,Wendy Thorp Collection,"Observatory Hill, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,[]
201,"The Archaeological Investigation of the Native Institution, Blacktown, New South Wales.","Native Institution, Blacktown",Native Institution,Bickford A. | ,,Lyle Marshall and Associates,1981,http://nswaol.library.usyd.edu.au/view?docId=pdfs/12929_ID_Bickford1981NativeInstBlacktownArchAssess.pdf;query=;brand=default,Survey/Assessment,Aboriginal cultures and interactions with other cultures | Education | Welfare | ,Original master copy,Anne Bickford Collection,"Rooty Hill Road North, Oakhurst",Cumberland,Blacktown City Council,No Street Address,not verified,not known,not known,unknown,['BLACKTOWN']
902,The Industrial Archaeology of the Newington Naval Armament Depot and Homebush State Abattoirs and Other Sites in the Homebush Bay Region.,Newington Armory,Newington Armory,,Don Godden and Associates | ,"Homebush Bay Conservation Study | Fox and Associates, Architects and Planners",1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/15425_ID_Godden1990IndustrialArchHomebushArchAssess.pdf;query=;brand=default,Survey/Assessment,,Photocopy | Poor quality image reproduction,Godden Mackay Logan Collection,Homebush Bay region,Cumberland,Auburn City Council,No Street Address,not verified,not known,not known,unknown,"['HOMEBUSH', 'NEWINGTON']"
1121,Newington Armaments Depot. Heritage Analysis.,Newington Armory,Newington Armory,Thorp W. | ,Cultural Resources Management | ,Graham Brooks and Associates,1996,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13711_ID_Thorp1996NewingtonArmsDepotHrtgRpt.pdf;query=;brand=default,Heritage/Conservation,Defence | Technology | ,Original master copy,Wendy Thorp,"Holker Street, Sydney Olympic Park",Cumberland,Auburn City Council,No Street Address,not verified,not known,not known,unknown,['NEWINGTON']
340,"Assessment of Cultural Significance. Observatory Hill, Sydney.","Observatory Hill, Sydney",Observatory Hill,Thorp W. | ,,Edaw,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13693_ID_Thorp1997ObservatoryHillSydneyCultSignificanceRpt.pdf;query=;brand=default,Survey/Assessment,"Communication | Government and administration | Science | Towns, suburbs and villages | ",Original master copy,Wendy Thorp,"Upper Fort Street, Millers Point",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
849,"Historical Context. Observatory Hill, Sydney.","Observatory Hill, Sydney",Observatory Hill,Thorp W. | ,,Edaw,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13717_ID_Thorp1997ObservatoryHillSydneyHistoricalContext.pdf;query=;brand=default,Heritage/Conservation,,Original master copy,Wendy Thorp,"Observatory Hill, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
864,"Historical Resources. Observatory Hill, Sydney.","Observatory Hill, Sydney",Observatory Hill,Thorp W. | ,,Edaw,1997,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13689_ID_Thorp1997ObservatoryHillSydneyHistoricalRpt.pdf;query=;brand=default,Heritage/Conservation,,Original master copy,Wendy Thorp,"Observatory Hill, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
841,"Historical Archaeology. Survey and Assessment. Old Northern Road, Maroota, NSW.","Old Northern Road, Maroota",Old Northern Road,Casey M. | Lowe T. | Karskens G. | ,Casey & Lowe Associates | ,Telecom Australia,1994,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13095_ID_CaseyEtal1994OldNthnRdMarootaArchAssess.pdf;query=;brand=default,Survey/Assessment,"Towns, suburbs and villages | Transport | ",Photocopy | Poor quality image reproduction,Ian Jack Collection,Canoelands Rd and northern end of the Old Northern Railway at Maroota.,Cumberland,The Council of the Shire of Hornsby,No Street Address,not verified,not known,not known,unknown,['MAROOTA']
1240,"Old Sydney Burial Ground, 1974.","Old Sydney Burial Ground, Town Hall Arcade, Sydney",Old Sydney Burial Ground,Birmingham J. | Liston C. | ,,,1976,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13020_ID_BirminghamListon1976OldSydneyBurialGroundExcavRpt.pdf;query=;brand=default,Excavation Report,Birth and Death | Convict | Religion | ,Original master copy,Judy Birmingham Collection,"Sydney Town Hall, George St, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1241,Old Sydney Gaol. 1979 Rescue Excavation Preliminary Report.,"Old Sydney Gaol, 199 George Street, Sydney",Old Sydney Gaol,Burritt P.E. | ,,Heritage Council of New South Wales,1980,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13021_ID_Burritt1980OldSydneyGaolRescueExcavPreliminaryRpt.pdf;query=;brand=default,Excavation Report,Convict | Law and order | ,Photocopy | Poor quality image reproduction,Wendy Thorp Collection,"Bounded by George, Essex and Harrington Streets and the Cahill Expressway, Sydney.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1242,Old Sydney Gaol. The 1979 Rescue Excavation.,"Old Sydney Gaol, 199 George Street, Sydney",Old Sydney Gaol,Burritt P.E. | ,Sydney Cove Authority | ,Sydney Cove Authority | Heritage Council of NSW | Department of Environment and Planning,1980,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13026_ID_Burritt1980OldSydneyGaolRescueExcavRpt.pdf;query=;brand=default,Excavation Report,Domestic life | Law and order | ,Photocopy,Judy Birmingham Collection,"Harrington Lane, The Rocks, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
822,Historical Archaeological Heritage Study and Assessment of Old Windsor Road and Windsor Road Rouse Hill NSW.,"Old Windsor Road, Rouse Hill",Old Windsor Road,Casey M. | Lowe A. | ,Casey & Lowe Associates | Brayshaw McDonald Pty Ltd | ,Rouse Hill Infrastructure Project,1993,http://nswaol.library.usyd.edu.au/view?docId=pdfs/22288_ID_CaseyLowe1993RouseHillOldWindsorRdArchAssess.pdf;query=;brand=default,Survey/Assessment,,Original master copy,Casey & Lowe Pty Ltd Collection,"Old Windsor Rd and Windsor Rd, between Guntawong Rd and Meurants Lane/Seven Hills Rd",Cumberland,The Hills Shire Council,No Street Address,not verified,not known,not known,unknown,"['WINDSOR', 'ROUSE HILL']"
90,Archaeological Assessment: Bennelong Point EIS.,Opera House Carpark,Opera House Carpark,Thorp W. | ,Wendy Thorp | ,,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13665_ID_Thorp1990BennelongPtEISArchAssess.pdf;query=;brand=default,Survey/Assessment,"Aboriginal cultures and interactions with other cultures | Towns, suburbs and villages | Transport | ",Original master copy | Original master copy,Wendy Thorp Collection,"Bennelong Point, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['LONG POINT']
241,Archaeological Report: Bennelong Point Parking Station.,Opera House Carpark,Opera House Carpark,Thorp W. | ,,Rankine and Hill Pty Ltd,1990,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13475_ID_Thorp1990BennelongPtParkingStnArchAssess.pdf;query=;brand=default,Survey/Assessment,"Towns, suburbs and villages | Transport | Utilities | ",Original master copy,Wendy Thorp Collection,"Bennelong Parking Station, Bennelong Point.",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['LONG POINT']
1394,"Report on Archaeological Monitoring: The Bennelong Drain, Sydney NSW.",Opera House Carpark,Opera House Carpark,Thorp W. | ,,T.W.Crow and Associates,1991,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13524_ID_Thorp1991BennelongDrainSydneyArchMonitorRpt.pdf;query=;brand=default,Excavation Report,"Towns, suburbs and villages | Utilities | ",Original master copy,Wendy Thorp Collection,Bennelong Point Sydney,Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
1261,"Pattern Analysis of an Office Space. A Behavioural Investigation of Artefacts from the Original Supreme Court Site, Sydney.","Original Supreme Court Site, 102 Elizabeth Street, Sydney",Original Supreme Court Site,Percival D. | ,University of Sydney | ,,2004,http://nswaol.library.usyd.edu.au/view?docId=pdfs/13931_ID_Percival2004SydneySupremeCourtStudentThesis.pdf;query=;brand=default,Thesis/Student paper,Law and order | ,Photocopy,Wendy Thorp,"King Street, Sydney",Cumberland,Council of the City of Sydney,No Street Address,not verified,not known,not known,unknown,['SYDNEY']
