project_id,Located_Title,site_name,Short_site_name,X,Y,results
0,Parramatta Leagues Club: archaeological test excavation report;,none found,none found,151.00187,-33.8064432,"[['none found', 'none found']]"
0,1-11 Anzac Avenue Denistone: Conservation plan,none found,none found,151.100003,-33.80161509,"[['none found', 'none found']]"
0,Innisfallen Castle,none found,none found,151.2235958,-33.7913565,"[['none found', 'none found']]"
0,Marrickville Railway Station archival photographic heritage recording:  Marrickville Station easy access upgrade contract,none found,none found,151.1531684,-33.9137772,"[['none found', 'none found']]"
0,182-184 Beamish Street Campsie: archival heritage recording,none found,none found,151.1034781,-33.9104672,"[['none found', 'none found']]"
0,"300 Princes Highway, Bulli: heritage impact statement",none found,none found,150.9110582,-34.33664579,"[['none found', 'none found']]"
0,Molong rail over bridge. State heritage register item no. 01196: archival photographic recording,none found,none found,148.87227,-33.0925399,"[['none found', 'none found']]"
0,"Wynella Homestead, Goulburn: interim conservation order: report to the Honourable Craig Knowles, Minister for Urban Affairs and Planning and Minister for Housing",none found,none found,149.719943,-34.753437,"[['none found', 'none found']]"
0,"Croydon Public School Young street, Croydon: photographic archival recording of an archaeological find",none found,none found,151.1150161,-33.8800843,"[['none found', 'none found']]"
0,Parramatta Court House & Police Station,"Police Station, Emu Plains",Police Station,151.002698,-33.8128829,"[['Police Station, Emu Plains', 'Police Station']]"
0,"Report on human skeletal remains from Middle Rill, Garie Beach, Royal National Park",none found,none found,151.0697894,-34.1688847,"[['none found', 'none found']]"
0,"St John's anglican church Stroud, NSW: Report on artefacts found within the underfloor cavity during restoration work, 1996",none found,none found,151.9678339,-32.4052179,"[['none found', 'none found']]"
0,North Macksville farmhouse:  archival recording report,none found,none found,152.9215133,-30.723333,"[['none found', 'none found']]"
0,"Dalwood House, Branxton: courtyard reconstruction",none found,none found,151.4148758,-32.6467702,"[['none found', 'none found']]"
0,Historical archaeology in Parramatta,none found,none found,150.9998827,-33.8030876,"[['none found', 'none found']]"
0,Hornsby Shire aboriginal heritage study: review and management [draft],none found,none found,151.0937206,-33.5730613,"[['none found', 'none found']]"
0,"Berths 6, 7, 8 & 9, Woolloomooloo Bay: collection of drawings of original structure along with subsequent proposals and alterations",none found,none found,151.2223,-33.8704,"[['none found', 'none found']]"
0,Community based [Tenterfield] shire wide heritage study documents.,none found,none found,152.1688572,-29.0034573,"[['none found', 'none found']]"
0,Digital archival photographic recording of Martin Place and Martin Place Station lift installation between Phillip and Macquarie Sts Sydney,none found,none found,151.211807,-33.867924,"[['none found', 'none found']]"
0,Sackville cemetery. January 1979; photographs,none found,none found,150.9199148,-33.4769366,"[['none found', 'none found']]"
0,"Application for grant from Department of Planning , 1984/85 National Estate Grants Programme ... Walcha Pioneer Cottage; Walcha Shire Council.",none found,none found,151.6,-30.983333,"[['none found', 'none found']]"
0,"Restoration of Royce Cottage, Manilla. 1987/88 National Estate Grants Programme project no. 46; by Manilla Historical Society.",none found,none found,150.7250673,-30.7314993,"[['none found', 'none found']]"
0,University of Sydney architecture,University of Sydney,University of Sydney,151.192137,-33.8887051,"[['University of Sydney', 'University of Sydney']]"
0,Commonwealth government assistance for the conservation of St Mary's Cathedral Sydney,"St Mary's Cathedral, Sydney",St Mary's Cathedral,151.2133254,-33.8711905,"[[""St Mary's Cathedral, Sydney"", ""St Mary's Cathedral""]]"
0,Maitland town hall historical study,none found,none found,151.5603795,-32.7373718,"[['none found', 'none found']]"
0,Heritage impact statement for residual land to be subdivided from Moss Vale railway station precinct and yard,none found,none found,150.371827,-34.547926,"[['none found', 'none found']]"
0,An assessment of the heritage significance of items in the City of Parramatta,none found,none found,151.0061477,-33.8186395,"[['none found', 'none found']]"
0,Statement of environmental effects for two fishways on the Parramatta River at the Marsden Street and upstream weirs - update,Parramatta River,Parramatta River,151.000568,-33.8183617,"[['Parramatta River', 'Parramatta River']]"
0,Coolangatta Estate sandstone wharf archival photographic record,none found,none found,150.724206,-34.857216,"[['none found', 'none found']]"
0,Draft Blue Mountains heritage development control plan,none found,none found,150.3037323,-33.409983,"[['none found', 'none found']]"
0,"Old Government house, Parramatta; heritage properties restoration program.","Government House, Sydney",Government House,150.9971031,-33.8120503,"[['Government House, Sydney', 'Government House'], ['Old Government House, Parramatta', 'Old Government House']]"
0,"Governor's dairy and ranger's cottage, Parramatta; heritage properties restoration program.",none found,none found,150.9967529,-33.8066854,"[['none found', 'none found']]"
0,Wivenhoe house Camden; heritage properties restoration program.,none found,none found,150.6978701,-34.0248667,"[['none found', 'none found']]"
0,"Fernhill, South Bowenfels; heritage properties restoration project.",none found,none found,150.1518145,-33.52473172,"[['none found', 'none found']]"
0,St Matthew's church Albury N.S.W.,none found,none found,146.9164578,-36.0801143,"[['none found', 'none found']]"
0,Narrabri gaol conservation plan; Rhett Partridge & Partners,none found,none found,149.78607,-30.32861,"[['none found', 'none found']]"
0,Conservation plan 22-26 York Street Sydney,none found,none found,151.2062551,-33.86826125,"[['none found', 'none found']]"
0,"Bare Island, Botany Bay; heritage properties restoration program.",none found,none found,151.2311911,-33.9921164,"[['none found', 'none found']]"
0,Consise conservation report Newington Armory. Building 5,Newington Armory,Newington Armory,151.064823,-33.826349,"[['Newington Armory', 'Newington Armory']]"
0,Consise conservation report Newington Armory. Building 6,Newington Armory,Newington Armory,151.064823,-33.826349,"[['Newington Armory', 'Newington Armory']]"
0,Albion Street precinct. Surry Hills. 1978-1978; photographs.,none found,none found,151.2131041,-33.883289,"[['none found', 'none found']]"
0,Cowra Shire community heritage study; 2003,none found,none found,148.6458369,-33.771017,"[['none found', 'none found']]"
0,Report on the community based heritage study of the Warren Shire,none found,none found,147.825395,-31.3469752,"[['none found', 'none found']]"
0,Warren Shire thematic history,none found,none found,147.825395,-31.3469752,"[['none found', 'none found']]"
0,Shellharbour City Council area aboriginal heritage study; June 2000.,none found,none found,150.7795452,-34.5825321,"[['none found', 'none found']]"
0,Restoration of the Church of the Ascension Wallabadah.,none found,none found,150.826234,-31.538758,"[['none found', 'none found']]"
0,"The restoration and conservation of the World War I memorial monument in the grounds of All Saints Church, the Parish of Hunters Hill the Anglican Diocese of Sydney.",none found,none found,151.1567551,-33.8356981,"[['none found', 'none found']]"
0,Consise conservation report Newington Armory. Building 105,Newington Armory,Newington Armory,151.064823,-33.826349,"[['Newington Armory', 'Newington Armory']]"
0,Thematic history of Young Shire,none found,none found,148.0982046,-34.2563299,"[['none found', 'none found']]"
0,The history and heritage of Italian-Australians in the Leichhardt local government area.,none found,none found,151.1586547,-33.8869942,"[['none found', 'none found']]"
0,Consise conservation report Newington Armory. Building 4,Newington Armory,Newington Armory,151.064823,-33.826349,"[['Newington Armory', 'Newington Armory']]"
0,"Details of steamships registered at the port of Sydney, NSW prior to 1900",none found,none found,151.1990186,-33.8706756,"[['none found', 'none found']]"
0,Thematic history of Narromine Shire,none found,none found,148.0982046,-32.1584159,"[['none found', 'none found']]"
0,Conservation plan. The Judge's House 531 Kent Street Sydney 2000,none found,none found,151.204976,-33.875154,"[['none found', 'none found']]"
0,Draft Goulburn heritage study review; 2003,none found,none found,149.7514876,-34.7473449,"[['none found', 'none found']]"
0,Bathurst war memorial carillon conservation and refurbishment,none found,none found,149.5792286,-33.4176678,"[['none found', 'none found']]"
0,Heritage study of Bronte Park,none found,none found,151.266362,-33.9027618,"[['none found', 'none found']]"
0,Restoration of the Transvaal Fountain and Transvaal Memorial Avenue Maitland Park,none found,none found,151.5552137,-32.7431979,"[['none found', 'none found']]"
0,Conservation plan for Prospect Reservoir. prepared by A.M Cullen.,Prospect Reservoir,Prospect Reservoir,150.8929227,-33.8210665,"[['Prospect Reservoir', 'Prospect Reservoir']]"
0,Guidelines for development adjacent to the Upper Canal and Warragamba pipelines,none found,none found,150.5954361,-33.8830642,"[['none found', 'none found']]"
0,Wynard Walk. Transport - Railway house and Wynyard Station Sydney NSW: archival photographic recording,none found,none found,151.2055521,-33.8660077,"[['none found', 'none found']]"
0,"Newnes Hotel Wolgan Road, Newnes. October 1978; Photographs",none found,none found,150.2355201,-33.1794222,"[['none found', 'none found']]"
0,Watt's cottage Rooty Hill. 1980; photographs,none found,none found,150.8411995,-33.7739245,"[['none found', 'none found']]"
0,Tax incentives for Heritage Conservation. Report of the Working Party,none found,none found,151.2092955,-33.8688197,"[['none found', 'none found']]"
0,Grenfell main street heritage study,none found,none found,148.160622,-33.893456,"[['none found', 'none found']]"
0,The development of the architecture in the Kings Cross Elizabeth Bay area,none found,none found,151.224063,-33.876011,"[['none found', 'none found']]"
0,"Archival record and statement of heritage impact for the Lower Canal, Prospect to pipehead (part of the Upper Nepean Scheme)",none found,none found,150.9458809,-33.8319285,"[['none found', 'none found']]"
0,Eurobodalla Shire-wide heritage study,none found,none found,149.9334764,-35.8894726,"[['none found', 'none found']]"
0,Bourke shire cemetery study,none found,none found,145.9373319,-30.1021717,"[['none found', 'none found']]"
0,Moss Vale conservation areas heritage study,none found,none found,150.3901052,-34.5483254,"[['none found', 'none found']]"
0,Cobar shire council community based heritage study.,none found,none found,145.8468053,-31.9046219,"[['none found', 'none found']]"
0,Historic engineering marker nomination of the engineering infrastructure at Jenolan Caves,none found,none found,150.022589,-33.8188351,"[['none found', 'none found']]"
