TroveID,troveUrl,title,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,Address_export,Verified_Address,Longitude,Latitude,Location_Confidence
34751911,http://trove.nla.gov.au/work/34751911,Lake Condah draft heritage management plan 1992 : report prepared for the Victoria Archaeological survey / by Context Pty Ltd ... [et al.],Context Pty. Ltd,1992,1992,not found,not found,not found,not found,not found,0.06246066,No Street Address,not verified,not known,not known,unknown
232404983,http://trove.nla.gov.au/work/232404983,"Archaeological investigation : Commonwealth Offices and Telecom Corporate building sites : the Commonwealth block, Melbourne, Victoria. Vol 3","McCarthy, Justin",1989,1989,"This report presents the results of an archaeological investigation commissioned by the Department of Administrative Services (DAS) and Telecom Australia for two separate portions of the city block bounded by Lonsdale Street, Spring Street, Little Lonsdale Street and Exhibition Street.   ","[u'shops', u'Industrial archaeology', u'Archaeological sites']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'Royal Historical Society of Victoria', u'value': u'http://ehive.com/account/6420/object/928769'}]",http://ehive.com/account/6420/object/928769,notonline,0.06224292,No Street Address,not verified,not known,not known,unknown
232404984,http://trove.nla.gov.au/work/232404984,"Archaeological investigation : Commonwealth Offices and Telecom Corporate building sites : the Commonwealth block, Melbourne, Victoria. Vol 4","McCarthy, Justin",1989,1989,"This report presents the results of an archaeological investigation commissioned by the Department of Administrative Services (DAS) and Telecom Australia for two separate portions of the city block bounded by Lonsdale Street, Spring Street, Little Lonsdale Street and Exhibition Street.   ","[u'shops', u'Industrial archaeology', u'Archaeological sites']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'Royal Historical Society of Victoria', u'value': u'http://ehive.com/account/6420/object/928773'}]",http://ehive.com/account/6420/object/928773,notonline,0.06224292,No Street Address,not verified,not known,not known,unknown
172046510,http://trove.nla.gov.au/work/172046510,"Lot 83 Dangar's plan of Newcastle, Newcomen Street : archaeological assessment / Damaris Bairstow for Baybarge Pty Limited","Bairstow, Damaris",1992,1992,not found,not found,not found,not found,not found,0.062169947,No Street Address,not verified,not known,not known,unknown
177162109,http://trove.nla.gov.au/work/177162109,A preliminary report on recent archaeological research in the semi-arid/arid belt of Western Australia,"O'Connor, Sue",1996,1996,"This article reports preliminary excavation results and radiocarbon dates obtained for an Aboriginal occupation site in the northeastern Goldfields region: Katampul Shelter (Department of Aboriginal Affairs site registration no. WO 1821) (Figures 1, 2 and 3). This rock shelter has a rich cultural sequence spanning the mid to late Holocene, closely overlying a near-basal date of 21,000 BP which is associated with small numbers of stone artefacts. This is the first Pleistocene date for an Aboriginal occupation site within this region. The likelihood that there is a cultural association between the Pleistocene date and the stone artefacts found in the same deposits is considered. The signficance of the dates is discussed within the context of previous models for the colonisation and use of the arid zone in Western Australia. ","[u'Arid regions ecology', u'Archaeological surveying', u'Aboriginal Australians']",not found,not found,not found,0.062127396,No Street Address,not verified,not known,not known,unknown
30885625,http://trove.nla.gov.au/work/30885625,"Archaeological survey of Aboriginal chert hornfels quarry sites in eastern Tasmania : a report for the Australian Heritage Commission / David Rhodes, Ian Thomas","Rhodes, David",1994,1994,not found,not found,not found,not found,not found,0.062060513,No Street Address,not verified,not known,not known,unknown
32856124,http://trove.nla.gov.au/work/32856124,Computerisation of the archaeological sites register : a report to the Australian Heritage Commission on research funded under the National Estate Grants Program for 1991/92 and 1992/93 / Fiona Mowat and Norma Richardson,"Mowat, Fiona",1997,1997,not found,not found,not found,not found,not found,0.062045135,No Street Address,not verified,not known,not known,unknown
17565126,http://trove.nla.gov.au/work/17565126,"Preliminary archaeological assessment - Canberra abattoir site, ACT / by Kerry Navin and Kelvin Officer","Navin, Kerry",1994,1994,not found,not found,not found,not found,not found,0.061989363,No Street Address,not verified,not known,not known,unknown
167485949,http://trove.nla.gov.au/work/167485949,"The archaeological investigation of the site of proposed extensions to existing operations at the Wombeyan Limestone Quarry, north of Goulburn, Southern Highlands, N.S.W. / prepared for R.W. Corkery & Co. for Omya Southern Pty. by John Appleton, Archaeological Surveys and Reports",John Appleton. Archaeological Surveys & Reports,1995,1995,not found,not found,not found,not found,not found,0.061899945,No Street Address,not verified,not known,not known,unknown
16869677,http://trove.nla.gov.au/work/16869677,Beyond hells gate : an investigation of Sarah Island's convict built maritime archaeological remains / Toni Massey,"Massey, Toni Emma, 1976-",2007,2007,not found,not found,not found,not found,not found,0.06185016,No Street Address,not verified,not known,not known,unknown
156317503,http://trove.nla.gov.au/work/156317503,"Style, space and social interaction : an archaeological investigation of rock art in inland North Queensland, Australia / Victoria Wade, Lynley A. Wallis and Woolgar Valley Aboriginal Corporation","Wade, Victoria",2011,2011,not found,"[u'Engineering Design (1204)', u'Archaeology (3302)']","[{u'linktype': u'notonline', u'type': u'url', u'value': u'http://espace.library.uq.edu.au/view/UQ:316786'}]",http://espace.library.uq.edu.au/view/UQ:316786,notonline,0.061818045,No Street Address,not verified,not known,not known,unknown
6758919,http://trove.nla.gov.au/work/6758919,"State water resources plan, northern diversion sites : archeological survey preliminary report / prepared by Catherine Upcher","Upcher, Catherine",1991,1991,not found,not found,not found,not found,not found,0.061718326,No Street Address,not verified,not known,not known,unknown
232404985,http://trove.nla.gov.au/work/232404985,"Archaeological investigation : Commonwealth Offices and Telecom Corporate building sites : the Commonwealth block, Melbourne, Victoria. Vol 5","McCarthy, Justin",1989,1989,"This report presents the results of an archaeological investigation commissioned by the Department of Administrative Services (DAS) and Telecom Australia for two separate portions of the city block bounded by Lonsdale Street, Spring Street, Little Lonsdale Street and Exhibition Street. 

Volume  5 contains Appendix 3, an account of the background social history of the Block and a printout of the owners and occupiers who lived on Sites A, B and C from 1848 to 1920.  ","[u'shops', u'Industrial archaeology', u'Archaeological sites']","[{u'linktype': u'notonline', u'type': u'url', u'linktext': u'Royal Historical Society of Victoria', u'value': u'http://ehive.com/account/6420/object/928775'}]",http://ehive.com/account/6420/object/928775,notonline,0.06168643,No Street Address,not verified,not known,not known,unknown
33296495,http://trove.nla.gov.au/work/33296495,"Osborne House precinct, Swinburne Street, North Geelong : proposed re-development of nominated surrounding land : archaeological survey and sub-surface testing project, a report to the City of Greater Geelong / Fiona Weaver","Weaver, Fiona",2000,2000,not found,not found,not found,not found,not found,0.061644867,No Street Address,not verified,not known,not known,unknown
157325687,http://trove.nla.gov.au/work/157325687,"Bega High School, Bega, NSW : Aboriginal archaeological assessment & impact assessment for proposed bypass road / by Jim Wheeler & Fiona Leslie on behalf of NSW Dept's of Education & Commerce","Wheeler, Jim, archaeologist",2004,2004,not found,not found,not found,not found,not found,0.06143844,No Street Address,not verified,not known,not known,unknown
233372728,http://trove.nla.gov.au/work/233372728,MFP-Australia EIS project : an archaeological assessment,"Wood, Vivienne",1991,1991,not found,not found,not found,not found,not found,0.061381593,No Street Address,not verified,not known,not known,unknown
192613879,http://trove.nla.gov.au/work/192613879,The excavation of three archaeological sites on Moreton Island : First Ridge and the Little Sandhills,"Robins, Richard P",1984,1984,not found,not found,not found,not found,not found,0.06134755,No Street Address,not verified,not known,not known,unknown
22015416,http://trove.nla.gov.au/work/22015416,An Archaeological study of Aboriginal sites within the City of Blacktown / report prepared for Blacktown City Council by J.L. Kohen,"Kohen, J. L",1986,1986,not found,not found,not found,not found,not found,0.061289437,No Street Address,not verified,not known,not known,unknown
19952680,http://trove.nla.gov.au/work/19952680,An investigation of the aboriginal archaeological record in the Tenterfield E.I.S. area : a report to the Forestry Commission of New South Wales / by Denis Byrne,"Byrne, Denis (Denis Richard), 1949-",not found,not found,not found,not found,not found,not found,not found,0.06122198,No Street Address,not verified,not known,not known,unknown
38387186,http://trove.nla.gov.au/work/38387186,"Code of Practice for archaeological investigation of Aboriginal objects in New South Wales / [NSW Department of Environment, Climate Change and Water]","New South Wales. Department of Environment, Climate Change and Water",2010,2010,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Access electronic version', u'value': u'http://www.environment.nsw.gov.au/resources/cultureheritage/10783FinalArchCoP.pdf'}]",http://www.environment.nsw.gov.au/resources/cultureheritage/10783FinalArchCoP.pdf,unknown,0.0611909,No Street Address,not verified,not known,not known,unknown
5978427,http://trove.nla.gov.au/work/5978427,Parramatta Hospital : an historical analysis for an archaeological assessment of the site / Terry Kass for Consultant Archaeological Services for Public Works Department of NSW,"Kass, Terry",1990,1990,not found,not found,not found,not found,not found,0.060844928,No Street Address,not verified,not known,not known,unknown
17565138,http://trove.nla.gov.au/work/17565138,West Belconnen urban release area archaeological assessment / by Kerry Navin and Kelvin Officer,"Navin, Kerry",1991,1991,not found,not found,not found,not found,not found,0.06075495,No Street Address,not verified,not known,not known,unknown
168036466,http://trove.nla.gov.au/work/168036466,The historical and archaeological investigation of the oyster cutter Caprice / Peter Colvin,"Colvin, Peter George, 1987-",2011,2011,not found,not found,not found,not found,not found,0.060479343,No Street Address,not verified,not known,not known,unknown
160039136,http://trove.nla.gov.au/work/160039136,"Report on archaeological investigation during installation of new street lighting layout at Victoria Barracks, Sydney, N.S.W. / prepared by Edward Higginbotham for the Department of Housing and Construction","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.060435068,No Street Address,not verified,not known,not known,unknown
